company,year,score_q1,score_q2,score_q3,score_q4,score_q5,score_q6,score_q7,score_q8,score_q9,score_q10,score_q11,score_q12,score_q13,score_q14,score_q15,score_q16,score_q17,score_q18,score_q19,score_q20,score_q21,score_q22,score_q23,score_q24,score_q25,score_q26,score_q27,score_q28,score_q29,score_q30,score_q31,score_q32,score_q33,score_q34,score_q35,score_q36,score_q37,score_q38,score_q39,score_q40,score_q41,score_q42,score_q43,score_q44,score_q45,score_q46,score_q47,score_q48,score_q49,score_q50,score_q51,score_q52,score_q53,score_q54,score_q55,score_q56,score_q57,score_q58,score_q59,score_q60,score_q61,score_q62,score_q63,score_q64,score_q65,score_q66,score_q67,score_q68,score_q69,vdi_score_scaled,vdi_score_unscaled
HUL,2015,0.9796135425567628,0.9850257039070128,0.9921280741691588,0.991958498954773,0.9389735460281372,0.9659721851348876,0.9392470717430116,0.9893774390220642,0.9603584408760072,0.9821460843086244,0.9790595173835754,0.9789229035377502,0.9696146845817566,0.9515461325645448,0.993882417678833,0.9537451267242432,0.955888032913208,0.8286981582641602,0.9527292847633362,0.8338186144828796,0.8473770618438721,0.9675636291503906,0.7938016653060913,0.779583752155304,0.9895995259284972,0.9689673781394958,0.8452970385551453,0.7174050211906433,0.9916001558303832,0.9758968353271484,0.8690130114555359,0.9276362657546996,0.9328362941741944,0.9502250552177428,0.9781875014305116,0.9665865898132324,0.9780585765838624,0.9850659370422364,0.873554527759552,0.9935952425003052,0.9865562319755554,0.8147839307785034,0.9353814721107484,0.9944878816604614,0.9458619356155396,0.7598705291748047,0.9953552484512328,0.9332651495933532,0.9942741990089417,0.8963808417320251,0.9600481986999512,0.8512198328971863,0.9440320134162904,0.9887353777885436,0.8585482239723206,0.8169970512390137,0.8166440725326538,0.9222233295440674,0.9927499890327454,0.9961811304092408,0.982390284538269,0.971286416053772,0.7574107050895691,0.9821106195449828,0.9799455404281616,0.8827428817749023,0.918956458568573,0.9820833802223206,0.9332337975502014,65.2173913,45.0
HUL,2016,0.9737953543663024,0.9853841066360474,0.9919925332069396,0.9873570799827576,0.952454686164856,0.9658958315849304,0.9525673389434814,0.9760663509368896,0.9704992771148682,0.9587383270263672,0.9849156141281128,0.9833675026893616,0.9771907329559326,0.9409987330436708,0.9878997206687928,0.9085803627967834,0.9569440484046936,0.6615781188011169,0.9512746334075928,0.8344376087188721,0.9170363545417786,0.9281501173973083,0.8830905556678772,0.8345863223075867,0.9924054145812988,0.9756601452827454,0.9105334281921388,0.4406112730503082,0.9767860770225524,0.9683825969696044,0.935922622680664,0.9553399682044984,0.977774441242218,0.8986453413963318,0.9710600972175598,0.932598114013672,0.9860302805900574,0.97806715965271,0.7862264513969421,0.9870479702949524,0.9610442519187928,0.8196643590927124,0.9551500082015992,0.9839159846305848,0.9888924360275269,0.9576767086982728,0.9958279132843018,0.8678527474403381,0.991334855556488,0.9213929176330566,0.5742824077606201,0.8931973576545715,0.9306334853172302,0.98209148645401,0.8886051774024963,0.9714334607124328,0.7738677859306335,0.9690715670585632,0.971018135547638,0.9891205430030824,0.9873807430267334,0.9745068550109864,0.7697329521179199,0.9686113595962524,0.9918304681777954,0.9246368408203124,0.98047536611557,0.9926475882530212,0.949801743030548,68.11594203,47.0
HUL,2017,0.9864923357963562,0.9851933121681212,0.9921832084655762,0.9865137934684752,0.9353131055831908,0.9540055394172668,0.9540257453918456,0.9815964102745056,0.9707674384117126,0.9662559032440186,0.9745023846626282,0.9821497797966005,0.9816449284553528,0.9498880505561828,0.9887110590934752,0.9068791270256042,0.939774751663208,0.9638502597808838,0.982060968875885,0.893944263458252,0.9749575257301332,0.9382517337799072,0.990566074848175,0.8882783055305481,0.9883599877357484,0.7529987096786499,0.8411840200424194,0.9659395217895508,0.9810778498649596,0.9749207496643066,0.9385421872138976,0.9377931356430054,0.9715791940689088,0.921384871006012,0.9666460156440736,0.9774370193481444,0.9811944961547852,0.975960612297058,0.6382324695587158,0.990472972393036,0.9690997004508972,0.6232628226280212,0.9741756319999696,0.9886998534202576,0.9856433272361756,0.6421797275543213,0.9932867884635924,0.7921029329299927,0.984736979007721,0.9733268022537231,0.5234741568565369,0.9445530772209167,0.9479066729545592,0.992575228214264,0.9159715175628662,0.9463240504264832,0.8589510917663574,0.9830024838447572,0.9741438031196594,0.9921199679374696,0.9873519539833068,0.9670671224594116,0.8297300934791565,0.9770786762237548,0.9813249111175536,0.9234317541122437,0.9847173690795898,0.9911181926727296,0.9735203981399536,72.46376812,50.0
HUL,2018,0.9792174100875854,0.9801211953163148,0.9925251603126526,0.9899163842201232,0.967439830303192,0.9727733731269836,0.9585405588150024,0.982348382472992,0.975418210029602,0.9648067355155944,0.9685342311859132,0.982418179512024,0.977411925792694,0.9735617637634276,0.9877930283546448,0.974465310573578,0.9409009218215942,0.8612983226776123,0.964070439338684,0.9349351525306702,0.95157128572464,0.9071357250213624,0.8216475248336792,0.7482946515083313,0.9846593141555786,0.91389000415802,0.715107798576355,0.8930922150611877,0.9911061525344848,0.9741221070289612,0.92648583650589,0.9345769882202148,0.8978472352027893,0.8425676226615906,0.9684070348739624,0.9049666523933412,0.986157774925232,0.981088638305664,0.8428855538368225,0.9860285520553588,0.9613073468208312,0.6400272250175476,0.95792555809021,0.9945224523544312,0.988982319831848,0.6765143275260925,0.993256449699402,0.9632036089897156,0.989911675453186,0.9629174470901488,0.7371068000793457,0.918335258960724,0.9396389126777648,0.9884935021400452,0.922067403793335,0.6914095878601074,0.7121475338935852,0.975601613521576,0.991697072982788,0.9953851699829102,0.9850796461105348,0.9686664938926696,0.8291603922843933,0.9724001884460448,0.985312283039093,0.9419665336608888,0.9850308895111084,0.9835580587387084,0.9240456819534302,69.56521739,48.0
ITC,2014,0.9768187999725342,0.992343246936798,0.993707001209259,0.987234354019165,0.9619905352592468,0.9669248461723328,0.9562477469444276,0.9841306805610656,0.9401568174362184,0.9800562858581544,0.9811074137687684,0.9854947328567504,0.9820030331611632,0.9488494992256165,0.9893966913223268,0.9807379245758056,0.9513089060783386,0.8083622455596924,0.9530140161514282,0.9738298058509828,0.8851161599159241,0.8870412111282349,0.8888529539108276,0.899145245552063,0.9798884987831116,0.9831967949867249,0.8969322443008423,0.9483187794685364,0.9783664345741272,0.971472144126892,0.94252747297287,0.945042371749878,0.9771255850791932,0.9301910400390624,0.9415388107299804,0.9728530645370485,0.9620457887649536,0.9827824831008912,0.8130248785018921,0.9959460496902466,0.98337060213089,0.953009307384491,0.9791818261146544,0.9674504399299622,0.8470310568809509,0.5996973514556885,0.9836316108703612,0.8346117734909058,0.9008760452270508,0.969441831111908,0.6257392168045044,0.9189469218254088,0.9676143527030944,0.9814475774765016,0.9689722061157228,0.9417017102241516,0.8626859784126282,0.980257213115692,0.971280574798584,0.979071855545044,0.9924954771995544,0.983704149723053,0.7741366028785706,0.977768063545227,0.9736484289169312,0.9016634225845336,0.956947922706604,0.9805993437767028,0.9705526828765868,56.52173913,39.0
ITC,2015,0.972368597984314,0.9900943636894226,0.9902072548866272,0.9817616939544678,0.955204963684082,0.9545987248420716,0.9778688549995422,0.9639325141906738,0.9454900026321412,0.979250967502594,0.9849947094917296,0.978635549545288,0.9748778343200684,0.9609174132347108,0.9902413487434388,0.890841007232666,0.9257038831710817,0.8600393533706665,0.9611404538154602,0.9245375394821168,0.876671552658081,0.92634916305542,0.8990405797958374,0.8318935036659241,0.9835440516471864,0.9888840913772584,0.8459818959236145,0.9512945413589478,0.9849294424057008,0.9392847418785096,0.9507393836975098,0.9434452652931212,0.971839964389801,0.9320436120033264,0.9585670828819276,0.9294471144676208,0.948392391204834,0.9800420999526978,0.7707266211509705,0.9943734407424928,0.98650461435318,0.8855767250061035,0.9784719347953796,0.9621687531471252,0.8464145660400391,0.6371376514434814,0.9832074642181396,0.907774031162262,0.944025993347168,0.9602940678596495,0.8611125349998474,0.908804178237915,0.9711326956748962,0.9788714051246644,0.7869821786880493,0.954213798046112,0.7879540920257568,0.9760433435440063,0.9763214588165284,0.9645744562149048,0.9858638644218444,0.9831542372703552,0.8397276997566223,0.9821742177009584,0.9777344465255736,0.9027631878852844,0.9625025391578674,0.985496461391449,0.9455236792564392,115.3846154,79.61538462
ITC,2016,0.9732933044433594,0.9889801144599916,0.993998408317566,0.990911602973938,0.9345795512199402,0.9538114070892334,0.9734593033790588,0.9552063941955566,0.9656487107276917,0.9895312190055848,0.9831308126449584,0.9895228743553162,0.9775251150131226,0.971331000328064,0.9894177913665771,0.9135288000106812,0.9483315944671632,0.931847333908081,0.976100504398346,0.9622904062271118,0.8634088635444641,0.8507980108261108,0.9120168685913086,0.7686236500740051,0.9834893345832824,0.989587903022766,0.9001069068908691,0.8570830225944519,0.97303968667984,0.9764335751533508,0.9093256592750548,0.9341397285461426,0.98453027009964,0.9328337907791138,0.9669760465621948,0.9778441190719604,0.964551031589508,0.973186731338501,0.9515288472175598,0.9963111877441406,0.9831591248512268,0.8780961632728577,0.9660620093345642,0.9770517349243164,0.8218997120857239,0.7222825884819031,0.9923586845397948,0.9749451875686646,0.8300333023071289,0.969799816608429,0.8127340078353882,0.93026864528656,0.9549351334571838,0.9843660593032836,0.8297642469406128,0.7447455525398254,0.7823777794837952,0.9695199131965636,0.97108793258667,0.9880316257476808,0.9894545674324036,0.983280062675476,0.7836081981658936,0.9847079515457152,0.9768977761268616,0.9679176211357116,0.9609522819519044,0.966864287853241,0.9641065001487732,55.07246377,38.0
ITC,2017,0.9738235473632812,0.9915031790733336,0.992625653743744,0.9880927801132202,0.9594417810440063,0.9621483087539672,0.9466614723205566,0.983164131641388,0.9676570296287536,0.9846861958503724,0.98370361328125,0.980484426021576,0.9865384101867676,0.9536031484603882,0.9891214966773988,0.8920630812644958,0.92940354347229,0.9014065265655518,0.9795094728469848,0.9333181381225586,0.8158775568008423,0.9107451438903807,0.904933512210846,0.8543102145195007,0.9935204982757568,0.9255453944206238,0.8762218952178955,0.8368223309516907,0.9736274480819702,0.9625698924064636,0.9136024713516236,0.9527458548545836,0.9677518010139464,0.8633047342300415,0.9710997939109802,0.9002000689506531,0.9814512133598328,0.9813072681427002,0.837813675403595,0.9917502403259276,0.978893220424652,0.8025182485580444,0.9862655997276306,0.9750754237174988,0.9576665759086608,0.5913549065589905,0.9947544932365416,0.9725675582885742,0.855344831943512,0.9788587093353271,0.7781529426574707,0.9109888672828674,0.9415167570114136,0.9833132028579712,0.9791032671928406,0.9214522242546082,0.8672575354576111,0.9920608997344972,0.9693973660469056,0.9788772463798524,0.9959102272987366,0.9715550541877748,0.8466957211494446,0.9579396843910216,0.9627204537391664,0.975435435771942,0.9685978889465332,0.9771353602409364,0.9380559921264648,60.86,41.9934
ITC,2018,0.9766051173210144,0.9913082122802734,0.9918094873428344,0.9855630397796632,0.9466688632965088,0.9809731245040894,0.9521732926368712,0.955957531929016,0.974088191986084,0.9795294404029846,0.9723546504974364,0.9814056754112244,0.9743323922157288,0.9651216864585876,0.9883739948272704,0.9070925116539,0.932319164276123,0.773485541343689,0.9824889898300172,0.9528442025184632,0.8389055132865906,0.8966175317764282,0.9423576593399048,0.8917192220687866,0.984965443611145,0.9846595525741576,0.9259254336357116,0.9323261976242064,0.9773030281066896,0.983334481716156,0.8925027251243591,0.9639112949371338,0.9533795714378356,0.8728899955749512,0.982750117778778,0.9369829297065736,0.9777284264564514,0.9840130805969238,0.7567165493965149,0.9945799112319946,0.9747950434684752,0.7099160552024841,0.9871786832809448,0.9750056266784668,0.9283345341682434,0.7624274492263794,0.9970399141311646,0.9533324241638184,0.9598372578620912,0.95915549993515,0.4805765748023987,0.9359489679336548,0.9601759910583496,0.9881033301353456,0.9683554768562316,0.9717425107955932,0.8862570524215698,0.9856004118919371,0.9715750217437744,0.9890204668045044,0.9872978329658508,0.9634835720062256,0.7892302870750427,0.9339929223060608,0.9652618169784546,0.967284619808197,0.9763401746749878,0.989100217819214,0.9361631274223328,60.86,41.9934
Infosys,2014,0.9804134964942932,0.990167796611786,0.9857912063598632,0.9829297065734864,0.942527711391449,0.9455164074897766,0.9493460655212402,0.9857707619667052,0.902893841266632,0.9814135432243348,0.949351966381073,0.973349392414093,0.97202867269516,0.9612135887145996,0.9852184653282166,0.9547093510627748,0.9655495882034302,0.9718571901321412,0.9774121046066284,0.9317777752876282,0.8338435292243958,0.9144476652145386,0.8673121333122253,0.7504721879959106,0.9836538434028624,0.96799898147583,0.8483316898345947,0.9745836853981018,0.9735825657844543,0.970010221004486,0.9895687699317932,0.9559802412986756,0.9849210381507874,0.9594411849975586,0.9773971438407898,0.9707096815109252,0.9223869442939758,0.9825454354286194,0.7739163041114807,0.9924780130386353,0.953405261039734,0.8571131825447083,0.9640467166900636,0.9703543782234192,0.8003401160240173,0.6418152451515198,0.9967963099479676,0.8177303671836853,0.8310133814811707,0.9316150546073914,0.4724239110946655,0.884680449962616,0.9213662147521972,0.963862419128418,0.8439138531684875,0.6596984267234802,0.6405298113822937,0.9655452966690063,0.9716688394546508,0.94316965341568,0.9801769852638244,0.9805883169174194,0.8952685594558716,0.9690935015678406,0.9871249198913574,0.9560206532478333,0.9573706984519958,0.9739482402801514,0.9875933527946472,55.07246377,38.0
Infosys,2015,0.9743303656578064,0.9887313842773438,0.9866937398910522,0.9889343976974488,0.9560497403144836,0.9472424983978271,0.9684102535247804,0.97658109664917,0.9593055248260498,0.9836254715919496,0.9623330235481262,0.9693857431411744,0.9771059155464172,0.9432098269462584,0.9856149554252625,0.9447778463363647,0.936166286468506,0.949920117855072,0.9784281849861144,0.8977149724960327,0.8536129593849182,0.93129301071167,0.8651071190834045,0.8688199520111084,0.9932888746261596,0.96760094165802,0.9252662062644958,0.9684419631958008,0.9842903017997742,0.9842868447303772,0.9891546368598938,0.9638735055923462,0.9700613617897034,0.9604030251502992,0.9861038327217102,0.9546769261360168,0.9390939474105836,0.9724752306938172,0.7969262599945068,0.99179607629776,0.9636251330375672,0.862032949924469,0.9679338335990906,0.971169650554657,0.8942676782608032,0.6277201771736145,0.9878856539726256,0.785490870475769,0.8981243371963501,0.866186797618866,0.8756785988807678,0.8465186953544617,0.9222078323364258,0.9769870042800904,0.9053918719291688,0.7962852716445923,0.7293465733528137,0.9659907817840576,0.9642916917800904,0.9585062265396118,0.9822378158569336,0.9832472205162048,0.8229319453239441,0.9938817024230956,0.9910460710525512,0.9805173873901368,0.9769721627235411,0.9781701564788818,0.9801554679870604,60.86956522,42.0
